N-Gram_ID,RoughPOS_N-Gram,DetailedPOS_N-Gram,N-Gram,Lemma_N-Gram
000802,JJ.* CC.* VB.* DT.* PR.* CC.* DT.*,JJD CCP VBOF DTC PRI CCT DTCP,sanay na sabihin ang karamihan sa mga,sanay na sabihin ang karamihan sa mga
000803,CC.* VB.* DT.* PR.* CC.* DT.* NN.*_PM.*,CCP VBOF DTC PRI CCT DTCP NNC_PMP,na sabihin ang karamihan sa mga salita.,na sabihin ang karamihan sa mga salita.
000841,VB.* DT.* NN.* CC.* CC.* VB.* PR.*,VBH_CCP DTCP NNC CCP CCR VBTS PRS,Mayroong mga salita na kapag namali ka,Mayroong mga salita na kapag namali ka
000842,DT.* NN.* CC.* CC.* VB.* PR.* CC.*,DTCP NNC CCP CCR VBTS PRS CCB,mga salita na kapag namali ka ng,mga salita na kapag namali ka ng
000843,NN.* CC.* CC.* VB.* PR.* CC.* NN.*,NNC CCP CCR VBTS PRS CCB NNC,salita na kapag namali ka ng pagsabi,salita na kapag namali ka ng pagsabi
000844,CC.* CC.* VB.* PR.* CC.* NN.* LM,CCP CCR VBTS PRS CCB NNC LM,na kapag namali ka ng pagsabi ay,na kapag namali ka ng pagsabi ay
000845,CC.* VB.* PR.* CC.* NN.* LM VB.*,CCR VBTS PRS CCB NNC LM VBW,kapag namali ka ng pagsabi ay maiiba,kapag namali ka ng pagsabi ay maiiba
000846,VB.* PR.* CC.* NN.* LM VB.* DT.*,VBTS PRS CCB NNC LM VBW DTC,namali ka ng pagsabi ay maiiba ung,namali ka ng pagsabi ay maiiba ung
000847,PR.* CC.* NN.* LM VB.* DT.* VB.*,PRS CCB NNC LM VBW DTC VBS,ka ng pagsabi ay maiiba ung ibig,ka ng pagsabi ay maiiba ung ibig
000848,CC.* NN.* LM VB.* DT.* VB.* VB.*_PM.*,CCB NNC LM VBW DTC VBS VBOF_PMC,"ng pagsabi ay maiiba ung ibig sabihin,",ng pagsabi ay maiiba ung ibig sabihin
000864,NN.* PR.* PR.* RB.* VB.* PR.* CC.*,NNC PRS_CCP PRI RBW VBW PRS CCB,Mukha siyang iba nang magsuot siya ng,Mukha siyang iba nang magsuot siya ng
000865,PR.* PR.* RB.* VB.* PR.* CC.* NN.*_PM.*,PRS_CCP PRI RBW VBW PRS CCB NNC_PMC,"siyang iba nang magsuot siya ng salamin,",siyang iba nang magsuot siya ng salamin
000878,VB.* PR.* RB.* JJ.* NN.* PR.* NN.*,VBS PRS RBI JJD_CCP NNC PRS NNPA,akala ko nga bagong miyembro siya (tumawa).,akala ko nga bagong miyembro siya (tumawa).
000890,RB.* PR.* JJ.* CC.* NN.* CC.* VB.*,RBF PRP JJD CCP NNC CCP VBOF,Hindi namin orihinal na intensyon na gawin,Hindi namin orihinal na intensyon na gawin
000891,PR.* JJ.* CC.* NN.* CC.* VB.* PR.*_PM.*,PRP JJD CCP NNC CCP VBOF PRO_PMC,"namin orihinal na intensyon na gawin iyon,",namin orihinal na intensyon na gawin iyon
000907,VB.* RB.* CC.* DT.* NN.* CC.*_PM.* JJ.*,VBS RBI CCB DTCP NNC CCP_PMS JJD,Sabi rin ng mga miyembro na Maganda,Sabi rin ng mga miyembro na Maganda
000908,RB.* CC.* DT.* NN.* CC.*_PM.* JJ.* RB.*_PM.*,RBI CCB DTCP NNC CCP_PMS JJD RBI_PMC,rin ng mga miyembro na Maganda naman,rin ng mga miyembro na Maganda naman
000925,CC.* NN.* PR.* PR.* PR.* VB.* NN.*_PM.*,CCT NNC PRS PRI PRP_CCP VBTS_CCP NNC_PMP,sa tingin ko marami kaming ipinakitang mukha.,sa tingin ko marami kaming ipinakitang mukha.
000942,PR.* DT.* VB.* PR.* CC.* VB.* PR.*,PRQ DTC VBTF PRP CCP VBTF PRP,ano ang masasabi niyo na mararanasan niyo,ano ang masasabi niyo na mararanasan niyo
000943,DT.* VB.* PR.* CC.* VB.* PR.* PR.*,DTC VBTF PRP CCP VBTF PRP PRO,ang masasabi niyo na mararanasan niyo ito,ang masasabi niyo na mararanasan niyo ito
000944,VB.* PR.* CC.* VB.* PR.* PR.* CC.*,VBTF PRP CCP VBTF PRP PRO CCT,masasabi niyo na mararanasan niyo ito sa,masasabi niyo na mararanasan niyo ito sa
000945,PR.* CC.* VB.* PR.* PR.* CC.* NN.*_PM.*,PRP CCP VBTF PRP PRO CCT NNP_PMQ,niyo na mararanasan niyo ito sa Japan?,niyo na mararanasan niyo ito sa Japan?
000965,VB.* PR.* RB.* VB.* PR.* PR.* NN.*,VBTS PRS RBW VBW PRS PRO_CCP NNP,nasiyahan ako nang makita ko ung Gundam,nasiyahan ako nang makita ko ung Gundam
000966,PR.* RB.* VB.* PR.* PR.* NN.* CC.*,PRS RBW VBW PRS PRO_CCP NNP CCT,ako nang makita ko ung Gundam sa,ako nang makita ko ung Gundam sa
000967,RB.* VB.* PR.* PR.* NN.* CC.* NN.*_PM.*,RBW VBW PRS PRO_CCP NNP CCT NNP_PMP,nang makita ko ung Gundam sa Odaiba.,nang makita ko ung Gundam sa Odaiba.
000983,VB.* PR.* RB.* LM VB.* PR.* CC.*,VBS PRS RBT LM VBTF PRO CCT,akala ko talaga ay lilipad ito sa,akala ko talaga ay lilipad ito sa
000984,PR.* RB.* LM VB.* PR.* CC.* NN.*,PRS RBT LM VBTF PRO CCT NNC,ko talaga ay lilipad ito sa langit,ko talaga ay lilipad ito sa langit
000985,RB.* LM VB.* PR.* CC.* NN.* NN.*,RBT LM VBTF PRO CCT NNC NNPA,talaga ay lilipad ito sa langit (tumawa).,talaga ay lilipad ito sa langit (tumawa).
001004,VB.* CC.* PR.* DT.* NN.* CC.* PR.*,VBTS CCP PRP DTC NNC CCP PRO,Narinig na namin ang lugar na ito,Narinig na namin ang lugar na ito
001005,CC.* PR.* DT.* NN.* CC.* PR.* CC.*,CCP PRP DTC NNC CCP PRO CCT,na namin ang lugar na ito sa,na namin ang lugar na ito sa
001006,PR.* DT.* NN.* CC.* PR.* CC.* DT.*,PRP DTC NNC CCP PRO CCT DTCP,namin ang lugar na ito sa mga,namin ang lugar na ito sa mga
001007,DT.* NN.* CC.* PR.* CC.* DT.* JJ.*,DTC NNC CCP PRO CCT DTCP JJD,"ang lugar na ito sa mga taga-Japan,",ang lugar na ito sa mga taga-Japan
001033,CC.* VB.* PR.* CC.* VB.* RB.* VB.*,CCR VBTF PRP CCR VBTF RBD_CCP VBW,kaya matutuwa kami kung makukuha niyong mahalin,kaya matutuwa kami kung makukuha niyong mahalin
001034,VB.* PR.* CC.* VB.* RB.* VB.* DT.*,VBTF PRP CCR VBTF RBD_CCP VBW DTC,matutuwa kami kung makukuha niyong mahalin ang,matutuwa kami kung makukuha niyong mahalin ang
001035,PR.* CC.* VB.* RB.* VB.* DT.* NN.*,PRP CCR VBTF RBD_CCP VBW DTC NNC_CCP,kami kung makukuha niyong mahalin ang kantang,kami kung makukuha niyong mahalin ang kantang
001036,CC.* VB.* RB.* VB.* DT.* NN.* PR.*_PM.*,CCR VBTF RBD_CCP VBW DTC NNC_CCP PRO_PMP,kung makukuha niyong mahalin ang kantang ito.,kung makukuha niyong mahalin ang kantang ito.
001062,CC.* VB.* PR.* RB.* CC.* JJ.* JJ.*,CCT VBS PRP RBI CCP JJCC JJD_CCP,pero alam niyo ba na mas masayang,pero alam niyo ba na mas masayang
001063,VB.* PR.* RB.* CC.* JJ.* JJ.* VB.*,VBS PRP RBI CCP JJCC JJD_CCP VBW,alam niyo ba na mas masayang makita,alam niyo ba na mas masayang makita
001064,PR.* RB.* CC.* JJ.* JJ.* VB.* PR.*,PRP RBI CCP JJCC JJD_CCP VBW PRP_CCP,niyo ba na mas masayang makita kaming,niyo ba na mas masayang makita kaming
001065,RB.* CC.* JJ.* JJ.* VB.* PR.* VB.*,RBI CCP JJCC JJD_CCP VBW PRP_CCP VBOF,ba na mas masayang makita kaming kantahin,ba na mas masayang makita kaming kantahin
001066,CC.* JJ.* JJ.* VB.* PR.* VB.* PR.*_PM.*,CCP JJCC JJD_CCP VBW PRP_CCP VBOF PRO_PMP,na mas masayang makita kaming kantahin ito.,na mas masayang makita kaming kantahin ito.
001100,CC.* PR.* RB.* VB.* DT.* CC.* PM.*,CCR PRS RBI_CCP VBOF DTC CCR PMS,Kaya ko ring ipakita ang pag-iiba ng,Kaya ko ring ipakita ang pag-iiba ng
001101,PR.* RB.* VB.* DT.* CC.* PM.* JJ.*,PRS RBI_CCP VBOF DTC CCR PMS JJD,ko ring ipakita ang pag-iiba ng imahe,ko ring ipakita ang pag-iiba ng imahe
001102,RB.* VB.* DT.* CC.* PM.* JJ.* CC.*,RBI_CCP VBOF DTC CCR PMS JJD CCB,ring ipakita ang pag-iiba ng imahe ko,ring ipakita ang pag-iiba ng imahe ko
001103,VB.* DT.* CC.* PM.* JJ.* CC.* NN.*,VBOF DTC CCR PMS JJD CCB NNC,ipakita ang pag-iiba ng imahe ko sa,ipakita ang pag-iiba ng imahe ko sa
001104,DT.* CC.* PM.* JJ.* CC.* NN.* PR.*,DTC CCR PMS JJD CCB NNC PRS,ang pag-iiba ng imahe ko sa entablado,ang pag-iiba ng imahe ko sa entablado
001105,CC.* PM.* JJ.* CC.* NN.* PR.* CC.*,CCR PMS JJD CCB NNC PRS CCT,pag-iiba ng imahe ko sa entablado (tumawa).,pag-iiba ng imahe ko sa entablado (tumawa).
001125,PR.* PR.* NN.* CC.* RB.* VB.* CC.*,PRI PRO_CCP NNC CCP RBT_CCP VBW CCB,isa itong kanta na pwedeng makanta ng,isa itong kanta na pwedeng makanta ng
001126,PR.* NN.* CC.* RB.* VB.* CC.* PR.*_PM.*,PRO_CCP NNC CCP RBT_CCP VBW CCB PRI_PMP,itong kanta na pwedeng makanta ng lahat.,itong kanta na pwedeng makanta ng lahat.
001143,CC.* CC.* VB.* PR.* CC.* NN.* PR.*_PM.*,CCR CCR VBTF PRP CCT NNC PRO_PMC,"kaya kung masisiyahan kayo sa pagkanta nito,",kaya kung masisiyahan kayo sa pagkanta nito
001162,JJ.* JJ.* NN.* DT.* RB.* VB.* CC.*,JJCC JJD_CCP NNC DTC RBT_CCP VBW CCT,mas maraming bahagi ang pwedeng magkonekta sa,mas maraming bahagi ang pwedeng magkonekta sa
001163,JJ.* NN.* DT.* RB.* VB.* CC.* PR.*_PM.*,JJD_CCP NNC DTC RBT_CCP VBW CCT PRSP_PMC,"maraming bahagi ang pwedeng magkonekta sa atin,",maraming bahagi ang pwedeng magkonekta sa atin
001179,CC.* VB.* LM VB.* PR.* DT.* PR.*,CCR VBS LM VBTF PRP DTC PRSP_CCP,kaya sana ay abangan niyo ang aming,kaya sana ay abangan niyo ang aming
001180,VB.* LM VB.* PR.* DT.* PR.* NN.*_PM.*,VBS LM VBTF PRP DTC PRSP_CCP NNC_PMP,sana ay abangan niyo ang aming promosyon.,sana ay abangan niyo ang aming promosyon.
001198,VB.* RB.* VB.* PR.* CC.* FW FW,VBTS RBM VBTS PRS CCT FW FW,nadayon siguro nagtawag ako sa balay waay,nadayon siguro nagtawag ako sa balay waay
001199,RB.* VB.* PR.* CC.* FW FW PR.*,RBM VBTS PRS CCT FW FW PRS,siguro nagtawag ako sa balay waay ko,siguro nagtawag ako sa balay waay ko
001200,VB.* PR.* CC.* FW FW PR.* VB.*,VBTS PRS CCT FW FW PRS VBW,nagtawag ako sa balay waay ko maabtan,nagtawag ako sa balay waay ko maabtan
001201,PR.* CC.* FW FW PR.* VB.* DT.*,PRS CCT FW FW PRS VBW DTP,ako sa balay waay ko maabtan si,ako sa balay waay ko maabtan si
001259,RB.* VB.* RB.* PR.* JJ.* DT.* NN.*,RBW VBN RBI PRSP_CCP JJD DTP NNC_CCP,tapos wala man nag dala si nong,tapos wala man nag dala si nong
001260,VB.* RB.* PR.* JJ.* DT.* NN.* NN.*,VBN RBI PRSP_CCP JJD DTP NNC_CCP NNP,wala man nag dala si nong Rabatak,wala man nag dala si nong Rabatak
001261,RB.* PR.* JJ.* DT.* NN.* NN.* DT.*,RBI PRSP_CCP JJD DTP NNC_CCP NNP DTP,man nag dala si nong Rabatak kay,man nag dala si nong Rabatak kay
001262,PR.* JJ.* DT.* NN.* NN.* DT.* VB.*,PRSP_CCP JJD DTP NNC_CCP NNP DTP VBN,nag dala si nong Rabatak kay wala,nag dala si nong Rabatak kay wala
001263,JJ.* DT.* NN.* NN.* DT.* VB.* RB.*,JJD DTP NNC_CCP NNP DTP VBN RBI,dala si nong Rabatak kay wala man,dala si nong Rabatak kay wala man
001264,DT.* NN.* NN.* DT.* VB.* RB.* VB.*,DTP NNC_CCP NNP DTP VBN RBI VBH,si nong Rabatak kay wala man may,si nong Rabatak kay wala man may
001265,NN.* NN.* DT.* VB.* RB.* VB.* PR.*,NNC_CCP NNP DTP VBN RBI VBH PRSP_CCP,nong Rabatak kay wala man may nag,nong Rabatak kay wala man may nag
001266,NN.* DT.* VB.* RB.* VB.* PR.* NN.*,NNP DTP VBN RBI VBH PRSP_CCP NNC,Rabatak kay wala man may nag pindot,Rabatak kay wala man may nag pindot
001267,DT.* VB.* RB.* VB.* PR.* NN.* CC.*,DTP VBN RBI VBH PRSP_CCP NNC CCT,kay wala man may nag pindot sa,kay wala man may nag pindot sa
001268,VB.* RB.* VB.* PR.* NN.* CC.* NN.*,VBN RBI VBH PRSP_CCP NNC CCT NNC,wala man may nag pindot sa iya,wala man may nag pindot sa iya
001269,RB.* VB.* PR.* NN.* CC.* NN.* RB.*,RBI VBH PRSP_CCP NNC CCT NNC RBI,man may nag pindot sa iya nga,man may nag pindot sa iya nga
001270,VB.* PR.* NN.* CC.* NN.* RB.* VB.*,VBH PRSP_CCP NNC CCT NNC RBI VBN,may nag pindot sa iya nga wala,may nag pindot sa iya nga wala
001291,CC.* PR.* LM VB.* RB.* RB.* CC.*,CCR PRO LM VBTR RBK RBQ CCB,Kung ito ay nagmumungkahi kung saan upang,Kung ito ay nagmumungkahi kung saan upang
001292,PR.* LM VB.* RB.* RB.* CC.* VB.*,PRO LM VBTR RBK RBQ CCB VBAF,ito ay nagmumungkahi kung saan upang pumunta,ito ay nagmumungkahi kung saan upang pumunta
001293,LM VB.* RB.* RB.* CC.* VB.* CC.*,LM VBTR RBK RBQ CCB VBAF CCT,ay nagmumungkahi kung saan upang pumunta para,ay nagmumungkahi kung saan upang pumunta para
001294,VB.* RB.* RB.* CC.* VB.* CC.* CC.*,VBTR RBK RBQ CCB VBAF CCT CCT,nagmumungkahi kung saan upang pumunta para sa,nagmumungkahi kung saan upang pumunta para sa
001295,RB.* RB.* CC.* VB.* CC.* CC.* NN.*_PM.*,RBK RBQ CCB VBAF CCT CCT NNC_PMC,"kung saan upang pumunta para sa hapunan,",kung saan upang pumunta para sa hapunan
001309,VB.* CC.* NN.* PM.* PR.* JJ.* CC.*,VBTR CCB NNCA PMS PRI_CCP JJD_CCP CCT,"Naghahanap upang i-isang negatibong sa isang positibong,",Naghahanap upang i-isang negatibong sa isang positibong
001333,VB.* PR.* PR.* LM VB.* CC.* VB.*,VBS PRS PRO LM VBW CCT VBW,Akala ko ito ay pagpunta sa maging,Akala ko ito ay pagpunta sa maging
001334,PR.* PR.* LM VB.* CC.* VB.* JJ.*,PRS PRO LM VBW CCT VBW JJD,ko ito ay pagpunta sa maging lipas,ko ito ay pagpunta sa maging lipas
001335,PR.* LM VB.* CC.* VB.* JJ.* RB.*,PRO LM VBW CCT VBW JJD RBI,ito ay pagpunta sa maging lipas na,ito ay pagpunta sa maging lipas na
001336,LM VB.* CC.* VB.* JJ.* RB.* CC.*,LM VBW CCT VBW JJD RBI CCT,ay pagpunta sa maging lipas na sa,ay pagpunta sa maging lipas na sa
001337,VB.* CC.* VB.* JJ.* RB.* CC.* NN.*_PM.*,VBW CCT VBW JJD RBI CCT NNC_PMC,"pagpunta sa maging lipas na sa panahon,",pagpunta sa maging lipas na sa panahon
001362,PR.* LM VB.* CC.* PR.* NN.* CC.*,PRP LM VBTS CCT PRSP NNC CCT,Sila ay ginawa sa akin pakiramdam bilang,Sila ay ginawa sa akin pakiramdam bilang
001363,LM VB.* CC.* PR.* NN.* CC.* CC.*,LM VBTS CCT PRSP NNC CCT CCR,ay ginawa sa akin pakiramdam bilang kung,ay ginawa sa akin pakiramdam bilang kung
001364,VB.* CC.* PR.* NN.* CC.* CC.* PR.*,VBTS CCT PRSP NNC CCT CCR PRS,ginawa sa akin pakiramdam bilang kung ako,ginawa sa akin pakiramdam bilang kung ako
001365,CC.* PR.* NN.* CC.* CC.* PR.* LM,CCT PRSP NNC CCT CCR PRS LM,sa akin pakiramdam bilang kung ako ay,sa akin pakiramdam bilang kung ako ay
001366,PR.* NN.* CC.* CC.* PR.* LM CC.*,PRSP NNC CCT CCR PRS LM CCT,akin pakiramdam bilang kung ako ay sa,akin pakiramdam bilang kung ako ay sa
001367,NN.* CC.* CC.* PR.* LM CC.* NN.*_PM.*,NNC CCT CCR PRS LM CCT NNC_PMP,pakiramdam bilang kung ako ay sa bahay.,pakiramdam bilang kung ako ay sa bahay.
001403,VB.* PR.* CC.* PR.* CC.* NN.* CC.*,VBTS PRP CCB PRI CCB NNC CCP,Nagkaroon kami ng lahat ng bagay na,Nagkaroon kami ng lahat ng bagay na
001404,PR.* CC.* PR.* CC.* NN.* CC.* VB.*,PRP CCB PRI CCB NNC CCP VBS,kami ng lahat ng bagay na kailangan,kami ng lahat ng bagay na kailangan
001405,CC.* PR.* CC.* NN.* CC.* VB.* PR.*,CCB PRI CCB NNC CCP VBS PRP,ng lahat ng bagay na kailangan namin,ng lahat ng bagay na kailangan namin
001406,PR.* CC.* NN.* CC.* VB.* PR.* CC.*,PRI CCB NNC CCP VBS PRP CCT,lahat ng bagay na kailangan namin sa,lahat ng bagay na kailangan namin sa
001407,CC.* NN.* CC.* VB.* PR.* CC.* JJ.*,CCB NNC CCP VBS PRP CCT JJD,ng bagay na kailangan namin sa malapit,ng bagay na kailangan namin sa malapit
001408,NN.* CC.* VB.* PR.* CC.* JJ.* CC.*,NNC CCP VBS PRP CCT JJD CCP,bagay na kailangan namin sa malapit na,bagay na kailangan namin sa malapit na
001409,CC.* VB.* PR.* CC.* JJ.* CC.* JJ.*_PM.*,CCP VBS PRP CCT JJD CCP JJD_PMC,"na kailangan namin sa malapit na malapit,",na kailangan namin sa malapit na malapit
001461,DT.* PR.* DT.* NN.* CC.* NN.* CC.*,DTC PRQ_CCP DTCP NNC CCB NNC CCB,Ang ilang mga pagsubok ng dugo upang,Ang ilang mga pagsubok ng dugo upang
001462,PR.* DT.* NN.* CC.* NN.* CC.* VB.*,PRQ_CCP DTCP NNC CCB NNC CCB VBAF,ilang mga pagsubok ng dugo upang pumasa,ilang mga pagsubok ng dugo upang pumasa
001463,DT.* NN.* CC.* NN.* CC.* VB.* CC.*,DTCP NNC CCB NNC CCB VBAF CCT,mga pagsubok ng dugo upang pumasa sa,mga pagsubok ng dugo upang pumasa sa
001464,NN.* CC.* NN.* CC.* VB.* CC.* DT.*,NNC CCB NNC CCB VBAF CCT DTCP,pagsubok ng dugo upang pumasa sa mga,pagsubok ng dugo upang pumasa sa mga
001465,CC.* NN.* CC.* VB.* CC.* DT.* NN.*,CCB NNC CCB VBAF CCT DTCP NNC,ng dugo upang pumasa sa mga parasito,ng dugo upang pumasa sa mga parasito
001466,NN.* CC.* VB.* CC.* DT.* NN.* PM.*,NNC CCB VBAF CCT DTCP NNC PMS,dugo upang pumasa sa mga parasito -,dugo upang pumasa sa mga parasito -
001467,CC.* VB.* CC.* DT.* NN.* PM.* VB.*,CCB VBAF CCT DTCP NNC PMS VBTR,upang pumasa sa mga parasito - Nakukuha,upang pumasa sa mga parasito - Nakukuha
001468,VB.* CC.* DT.* NN.* PM.* VB.* NN.*,VBAF CCT DTCP NNC PMS VBTR NNC_CCP,pumasa sa mga parasito - Nakukuha bulating,pumasa sa mga parasito - Nakukuha bulating
001469,CC.* DT.* NN.* PM.* VB.* NN.* NN.*,CCT DTCP NNC PMS VBTR NNC_CCP NNC,sa mga parasito - Nakukuha bulating parasito,sa mga parasito - Nakukuha bulating parasito
001470,DT.* NN.* PM.* VB.* NN.* NN.* CC.*,DTCP NNC PMS VBTR NNC_CCP NNC CCR,mga parasito - Nakukuha bulating parasito kung,mga parasito - Nakukuha bulating parasito kung
001471,NN.* PM.* VB.* NN.* NN.* CC.* RB.*,NNC PMS VBTR NNC_CCP NNC CCR RBL,parasito - Nakukuha bulating parasito kung mula,parasito - Nakukuha bulating parasito kung mula
001472,PM.* VB.* NN.* NN.* CC.* RB.* CC.*,PMS VBTR NNC_CCP NNC CCR RBL CCT,- Nakukuha bulating parasito kung mula sa,- Nakukuha bulating parasito kung mula sa
001473,VB.* NN.* NN.* CC.* RB.* CC.* NN.*,VBTR NNC_CCP NNC CCR RBL CCT NNC,Nakukuha bulating parasito kung mula sa tao,Nakukuha bulating parasito kung mula sa tao
001474,NN.* NN.* CC.* RB.* CC.* NN.* CC.*,NNC_CCP NNC CCR RBL CCT NNC CCT,bulating parasito kung mula sa tao sa,bulating parasito kung mula sa tao sa
001475,NN.* CC.* RB.* CC.* NN.* CC.* NN.*,NNC CCR RBL CCT NNC CCT NNC,parasito kung mula sa tao sa tao,parasito kung mula sa tao sa tao
001509,PR.* LM DT.* NN.* VB.* VB.* PR.*,PRO LM DTC NNC_CCP VBS VBW PRP,Ito ay ang proyektong dapat pagsasamahan nila,Ito ay ang proyektong dapat pagsasamahan nila
001510,LM DT.* NN.* VB.* VB.* PR.* CC.*,LM DTC NNC_CCP VBS VBW PRP CCB,ay ang proyektong dapat pagsasamahan nila ng,ay ang proyektong dapat pagsasamahan nila ng
001511,DT.* NN.* VB.* VB.* PR.* CC.* NN.*,DTC NNC_CCP VBS VBW PRP CCB NNC,ang proyektong dapat pagsasamahan nila ng kapatid,ang proyektong dapat pagsasamahan nila ng kapatid
001512,NN.* VB.* VB.* PR.* CC.* NN.* PR.*,NNC_CCP VBS VBW PRP CCB NNC PRS_CCP,proyektong dapat pagsasamahan nila ng kapatid niyang,proyektong dapat pagsasamahan nila ng kapatid niyang
001513,VB.* VB.* PR.* CC.* NN.* PR.* DT.*,VBS VBW PRP CCB NNC PRS_CCP DTP,dapat pagsasamahan nila ng kapatid niyang si,dapat pagsasamahan nila ng kapatid niyang si
001514,VB.* PR.* CC.* NN.* PR.* DT.* NN.*,VBW PRP CCB NNC PRS_CCP DTP NNP,pagsasamahan nila ng kapatid niyang si Claudine,pagsasamahan nila ng kapatid niyang si Claudine
001515,PR.* CC.* NN.* PR.* DT.* NN.* NN.*_PM.*,PRP CCB NNC PRS_CCP DTP NNP NNP_PMC,"nila ng kapatid niyang si Claudine Barretto,",nila ng kapatid niyang si Claudine Barretto
001534,CC.* RB.* VB.* CC.* VB.* RB.* CC.*,CCT RBF VBTS CCR VBAF RBI CCB,pero hindi natuloy dahil lumipat na ng,pero hindi natuloy dahil lumipat na ng
001535,RB.* VB.* CC.* VB.* RB.* CC.* NN.*,RBF VBTS CCR VBAF RBI CCB NNPA,hindi natuloy dahil lumipat na ng GMA-7,hindi natuloy dahil lumipat na ng GMA-7
001536,VB.* CC.* VB.* RB.* CC.* NN.* PM.*,VBTS CCR VBAF RBI CCB NNPA PMS,natuloy dahil lumipat na ng GMA-7 ang,natuloy dahil lumipat na ng GMA-7 ang
001537,CC.* VB.* RB.* CC.* NN.* PM.* CD.*,CCR VBAF RBI CCB NNPA PMS CDB,dahil lumipat na ng GMA-7 ang huli.,dahil lumipat na ng GMA-7 ang huli.
001573,VB.* PR.* VB.* PR.* CC.* RB.* VB.*,VBOF PRS_CCP VBTS_CCP PRS CCP RBF VBTS,inamin niyang nanghinayang siya na hindi natuloy,inamin niyang nanghinayang siya na hindi natuloy
001574,PR.* VB.* PR.* CC.* RB.* VB.* DT.*,PRS_CCP VBTS_CCP PRS CCP RBF VBTS DTC,niyang nanghinayang siya na hindi natuloy ang,niyang nanghinayang siya na hindi natuloy ang
001575,VB.* PR.* CC.* RB.* VB.* DT.* NN.*,VBTS_CCP PRS CCP RBF VBTS DTC NNC,nanghinayang siya na hindi natuloy ang pagsasama,nanghinayang siya na hindi natuloy ang pagsasama
001576,PR.* CC.* RB.* VB.* DT.* NN.* PR.*,PRS CCP RBF VBTS DTC NNC PRP_CCP,siya na hindi natuloy ang pagsasama nilang,siya na hindi natuloy ang pagsasama nilang
001577,CC.* RB.* VB.* DT.* NN.* PR.* NN.*,CCP RBF VBTS DTC NNC PRP_CCP NNC,na hindi natuloy ang pagsasama nilang magkapatid,na hindi natuloy ang pagsasama nilang magkapatid
001578,RB.* VB.* DT.* NN.* PR.* NN.* CC.*,RBF VBTS DTC NNC PRP_CCP NNC CCT,hindi natuloy ang pagsasama nilang magkapatid sa,hindi natuloy ang pagsasama nilang magkapatid sa
001579,VB.* DT.* NN.* PR.* NN.* CC.* PR.*,VBTS DTC NNC PRP_CCP NNC CCT PRI_CCP,natuloy ang pagsasama nilang magkapatid sa isang,natuloy ang pagsasama nilang magkapatid sa isang
001580,DT.* NN.* PR.* NN.* CC.* PR.* NN.*_PM.*,DTC NNC PRP_CCP NNC CCT PRI_CCP NNC_PMP,ang pagsasama nilang magkapatid sa isang trabaho.,ang pagsasama nilang magkapatid sa isang trabaho.
001625,CC.* CC.* CC.* PR.* LM RB.* RB.*,CCT CCT CCT PRO LM RBF RBI,Pero sa kabila nito ay hindi raw,Pero sa kabila nito ay hindi raw
001626,CC.* CC.* PR.* LM RB.* RB.* PR.*,CCT CCT PRO LM RBF RBI PRS,sa kabila nito ay hindi raw siya,sa kabila nito ay hindi raw siya
001627,CC.* PR.* LM RB.* RB.* PR.* VB.*,CCT PRO LM RBF RBI PRS VBTS,kabila nito ay hindi raw siya nakaramdam,kabila nito ay hindi raw siya nakaramdam
001628,PR.* LM RB.* RB.* PR.* VB.* CC.*,PRO LM RBF RBI PRS VBTS CCB,nito ay hindi raw siya nakaramdam ng,nito ay hindi raw siya nakaramdam ng
001629,LM RB.* RB.* PR.* VB.* CC.* NN.*,LM RBF RBI PRS VBTS CCB NNC,ay hindi raw siya nakaramdam ng kaba,ay hindi raw siya nakaramdam ng kaba
001630,RB.* RB.* PR.* VB.* CC.* NN.* CC.*,RBF RBI PRS VBTS CCB NNC CCP,hindi raw siya nakaramdam ng kaba na,hindi raw siya nakaramdam ng kaba na
001631,RB.* PR.* VB.* CC.* NN.* CC.* RB.*,RBI PRS VBTS CCB NNC CCP RBM,raw siya nakaramdam ng kaba na baka,raw siya nakaramdam ng kaba na baka
001632,PR.* VB.* CC.* NN.* CC.* RB.* RB.*,PRS VBTS CCB NNC CCP RBM RBF,siya nakaramdam ng kaba na baka hindi,siya nakaramdam ng kaba na baka hindi
001633,VB.* CC.* NN.* CC.* RB.* RB.* CC.*,VBTS CCB NNC CCP RBM RBF CCP,nakaramdam ng kaba na baka hindi na,nakaramdam ng kaba na baka hindi na
001634,CC.* NN.* CC.* RB.* RB.* CC.* VB.*,CCB NNC CCP RBM RBF CCP VBW,ng kaba na baka hindi na matuloy,ng kaba na baka hindi na matuloy
001635,NN.* CC.* RB.* RB.* CC.* VB.* DT.*,NNC CCP RBM RBF CCP VBW DTC,kaba na baka hindi na matuloy ang,kaba na baka hindi na matuloy ang
001636,CC.* RB.* RB.* CC.* VB.* DT.* VB.*,CCP RBM RBF CCP VBW DTC VBTS_CCP,na baka hindi na matuloy ang nasabing,na baka hindi na matuloy ang nasabing
001637,RB.* RB.* CC.* VB.* DT.* VB.* NN.*_PM.*,RBM RBF CCP VBW DTC VBTS_CCP NNC_PMP,baka hindi na matuloy ang nasabing proyekto.,baka hindi na matuloy ang nasabing proyekto.
