N-Gram_ID,RoughPOS_N-Gram,DetailedPOS_N-Gram,N-Gram,Lemma_N-Gram
000764,PR.* RB.* JJ.* NN.* PR.* NN.*,PRS RBI JJD_CCP NNC PRS NNPA,ko nga bagong miyembro siya (tumawa).,ko nga bago miyembro siya tawa
000773,RB.* PR.* JJ.* CC.* NN.* CC.*,RBF PRP JJD CCP NNC CCP,Hindi namin orihinal na intensyon na,hindi namin orihinal na tensyon na
000774,PR.* JJ.* CC.* NN.* CC.* VB.*,PRP JJD CCP NNC CCP VBOF,namin orihinal na intensyon na gawin,namin orihinal na tensyon na gawin
000775,JJ.* CC.* NN.* CC.* VB.* PR.*,JJD CCP NNC CCP VBOF PRO,orihinal na intensyon na gawin iyon,orihinal na tensyon na gawin iyon
000787,VB.* RB.* CC.* DT.* NN.* CC.*,VBS RBI CCB DTCP NNC CCP,Sabi rin ng mga miyembro na,sabi rin ng mga miyembro na
000788,RB.* CC.* DT.* NN.* CC.* PM.*,RBI CCB DTCP NNC CCP PMS,"rin ng mga miyembro na ""Maganda",rin ng mga miyembro na Maganda
000789,CC.* DT.* NN.* CC.* PM.* JJ.*,CCB DTCP NNC CCP PMS JJD,"ng mga miyembro na ""Maganda naman",ng mga miyembro na Maganda naman
000803,CC.* NN.* PR.* PR.* PR.* VB.*,CCT NNC PRS PRI PRP_CCP VBTS_CCP,sa tingin ko marami kaming ipinakitang,sa tingin ko rami kami kita
000804,NN.* PR.* PR.* PR.* VB.* NN.*,NNC PRS PRI PRP_CCP VBTS_CCP NNC,tingin ko marami kaming ipinakitang mukha.,tingin ko rami kami kita mukha
000816,PR.* DT.* VB.* PR.* CC.* VB.*,PRQ DTC VBTF PRP CCP VBTF,ano ang masasabi niyo na mararanasan,ano ang sabi niyo na danas
000817,DT.* VB.* PR.* CC.* VB.* PR.*,DTC VBTF PRP CCP VBTF PRP,ang masasabi niyo na mararanasan niyo,ang sabi niyo na danas niyo
000818,VB.* PR.* CC.* VB.* PR.* PR.*,VBTF PRP CCP VBTF PRP PRO,masasabi niyo na mararanasan niyo ito,sabi niyo na danas niyo ito
000819,PR.* CC.* VB.* PR.* PR.* CC.*,PRP CCP VBTF PRP PRO CCT,niyo na mararanasan niyo ito sa,niyo na danas niyo ito sa
000820,CC.* VB.* PR.* PR.* CC.* NN.*,CCP VBTF PRP PRO CCT NNP,na mararanasan niyo ito sa Japan?,na danas niyo ito sa Japan
000839,VB.* PR.* RB.* VB.* PR.* PR.*,VBTS PRS RBW VBW PRS PRO_CCP,nasiyahan ako nang makita ko ung,nasiyahan ako nang kita ko ung
000840,PR.* RB.* VB.* PR.* PR.* NN.*,PRS RBW VBW PRS PRO_CCP NNP,ako nang makita ko ung Gundam,ako nang kita ko ung Gundam
000841,RB.* VB.* PR.* PR.* NN.* CC.*,RBW VBW PRS PRO_CCP NNP CCT,nang makita ko ung Gundam sa,nang kita ko ung Gundam sa
000842,VB.* PR.* PR.* NN.* CC.* NN.*,VBW PRS PRO_CCP NNP CCT NNP,makita ko ung Gundam sa Odaiba.,kita ko ung Gundam sa Odaiba
000857,VB.* PR.* RB.* LM VB.* PR.*,VBS PRS RBT LM VBTF PRO,akala ko talaga ay lilipad ito,akala ko talaga ay lipad ito
000858,PR.* RB.* LM VB.* PR.* CC.*,PRS RBT LM VBTF PRO CCT,ko talaga ay lilipad ito sa,ko talaga ay lipad ito sa
000859,RB.* LM VB.* PR.* CC.* NN.*,RBT LM VBTF PRO CCT NNC,talaga ay lilipad ito sa langit,talaga ay lipad ito sa langit
000860,LM VB.* PR.* CC.* NN.* NN.*,LM VBTF PRO CCT NNC NNPA,ay lilipad ito sa langit (tumawa).,ay lipad ito sa langit tawa
000877,VB.* CC.* PR.* DT.* NN.* CC.*,VBTS CCP PRP DTC NNC CCP,Narinig na namin ang lugar na,rinig na namin ang lugar na
000878,CC.* PR.* DT.* NN.* CC.* PR.*,CCP PRP DTC NNC CCP PRO,na namin ang lugar na ito,na namin ang lugar na ito
000879,PR.* DT.* NN.* CC.* PR.* CC.*,PRP DTC NNC CCP PRO CCT,namin ang lugar na ito sa,namin ang lugar na ito sa
000880,DT.* NN.* CC.* PR.* CC.* DT.*,DTC NNC CCP PRO CCT DTCP,ang lugar na ito sa mga,ang lugar na ito sa mga
000881,NN.* CC.* PR.* CC.* DT.* NN.*,NNC CCP PRO CCT DTCP NNC,lugar na ito sa mga taga-Japan,lugar na ito sa mga Japan
000888,CC.* VB.* JJ.* CC.* VB.* PR.*,CCR VBTF JJD CCR VBTF PRP,kaya magiging maganda kung masisiyahan kayo.,kaya igi ganda kung siya kayo
000904,CC.* VB.* PR.* CC.* VB.* RB.*,CCR VBTF PRP CCR VBTF RBD_CCP,kaya matutuwa kami kung makukuha niyong,kaya tuwa kami kung kuha niyo
000905,VB.* PR.* CC.* VB.* RB.* VB.*,VBTF PRP CCR VBTF RBD_CCP VBW,matutuwa kami kung makukuha niyong mahalin,tuwa kami kung kuha niyo halin
000906,PR.* CC.* VB.* RB.* VB.* DT.*,PRP CCR VBTF RBD_CCP VBW DTC,kami kung makukuha niyong mahalin ang,kami kung kuha niyo halin ang
000907,CC.* VB.* RB.* VB.* DT.* NN.*,CCR VBTF RBD_CCP VBW DTC NNC_CCP,kung makukuha niyong mahalin ang kantang,kung kuha niyo halin ang kanta
000908,VB.* RB.* VB.* DT.* NN.* PR.*,VBTF RBD_CCP VBW DTC NNC_CCP PRO,makukuha niyong mahalin ang kantang ito.,kuha niyo halin ang kanta ito
000932,CC.* VB.* PR.* RB.* CC.* JJ.*,CCT VBS PRP RBI CCP JJCC,pero alam niyo ba na mas,pero alam niyo ba na mas
000933,VB.* PR.* RB.* CC.* JJ.* JJ.*,VBS PRP RBI CCP JJCC JJD_CCP,alam niyo ba na mas masayang,alam niyo ba na mas sayang
000934,PR.* RB.* CC.* JJ.* JJ.* VB.*,PRP RBI CCP JJCC JJD_CCP VBW,niyo ba na mas masayang makita,niyo ba na mas sayang kita
000935,RB.* CC.* JJ.* JJ.* VB.* PR.*,RBI CCP JJCC JJD_CCP VBW PRP_CCP,ba na mas masayang makita kaming,ba na mas sayang kita kami
000936,CC.* JJ.* JJ.* VB.* PR.* VB.*,CCP JJCC JJD_CCP VBW PRP_CCP VBOF,na mas masayang makita kaming kantahin,na mas sayang kita kami tahin
000937,JJ.* JJ.* VB.* PR.* VB.* PR.*,JJCC JJD_CCP VBW PRP_CCP VBOF PRO,mas masayang makita kaming kantahin ito.,mas sayang kita kami tahin ito
000947,CC.* VB.* LM VB.* PR.* PR.*,CCR VBS LM VBTF PRP PRP,Kaya sana ay abangan niyo kami.,kaya sana ay abang niyo kami
000965,CC.* PR.* RB.* VB.* DT.* NN.*,CCR PRS RBI_CCP VBOF DTC NNC,Kaya ko ring ipakita ang pag-iiba,kaya ko ring kita ang iba
000966,PR.* RB.* VB.* DT.* NN.* CC.*,PRS RBI_CCP VBOF DTC NNC CCB,ko ring ipakita ang pag-iiba ng,ko ring kita ang iba ng
000967,RB.* VB.* DT.* NN.* CC.* NN.*,RBI_CCP VBOF DTC NNC CCB NNC,ring ipakita ang pag-iiba ng imahe,ring kita ang iba ng mahe
000968,VB.* DT.* NN.* CC.* NN.* PR.*,VBOF DTC NNC CCB NNC PRS,ipakita ang pag-iiba ng imahe ko,kita ang iba ng mahe ko
000969,DT.* NN.* CC.* NN.* PR.* CC.*,DTC NNC CCB NNC PRS CCT,ang pag-iiba ng imahe ko sa,ang iba ng mahe ko sa
000970,NN.* CC.* NN.* PR.* CC.* NN.*,NNC CCB NNC PRS CCT NNC,pag-iiba ng imahe ko sa entablado,iba ng mahe ko sa entablado
000971,CC.* NN.* PR.* CC.* NN.* NN.*,CCB NNC PRS CCT NNC NNPA,ng imahe ko sa entablado (tumawa).,ng mahe ko sa entablado tawa
000992,PR.* PR.* NN.* CC.* RB.* VB.*,PRI PRO_CCP NNC CCP RBT_CCP VBW,isa itong kanta na pwedeng makanta,isa ito kanta na pwede kanta
000993,PR.* NN.* CC.* RB.* VB.* CC.*,PRO_CCP NNC CCP RBT_CCP VBW CCB,itong kanta na pwedeng makanta ng,ito kanta na pwede kanta ng
000994,NN.* CC.* RB.* VB.* CC.* PR.*,NNC CCP RBT_CCP VBW CCB PRI,kanta na pwedeng makanta ng lahat.,kanta na pwede kanta ng lahat
001002,NN.* RB.* DT.* DT.* NN.* PR.*,NNP RBI DTC DTCP NNC PRO,Masaya din ang mga liriko nito,saya din ang mga liriko nito
001009,CC.* CC.* VB.* PR.* CC.* NN.*,CCR CCR VBTF PRP CCT NNC,kaya kung masisiyahan kayo sa pagkanta,kaya kung siya kayo sa kanta
001010,CC.* VB.* PR.* CC.* NN.* PR.*,CCR VBTF PRP CCT NNC PRO,kung masisiyahan kayo sa pagkanta nito,kung siya kayo sa kanta nito
001026,JJ.* JJ.* NN.* DT.* RB.* VB.*,JJCC JJD_CCP NNC DTC RBT_CCP VBW,mas maraming bahagi ang pwedeng magkonekta,mas rami bahagi ang pwede konekta
001027,JJ.* NN.* DT.* RB.* VB.* CC.*,JJD_CCP NNC DTC RBT_CCP VBW CCT,maraming bahagi ang pwedeng magkonekta sa,rami bahagi ang pwede konekta sa
001028,NN.* DT.* RB.* VB.* CC.* PR.*,NNC DTC RBT_CCP VBW CCT PRSP,bahagi ang pwedeng magkonekta sa atin,bahagi ang pwede konekta sa atin
001044,CC.* PR.* LM VB.* RB.* RB.*,CCR PRO LM VBTR RBK RBQ,Kung ito ay nagmumungkahi kung saan,kung ito ay mungkahi kung saan
001045,PR.* LM VB.* RB.* RB.* CC.*,PRO LM VBTR RBK RBQ CCB,ito ay nagmumungkahi kung saan upang,ito ay mungkahi kung saan upa
001046,LM VB.* RB.* RB.* CC.* VB.*,LM VBTR RBK RBQ CCB VBAF,ay nagmumungkahi kung saan upang pumunta,ay mungkahi kung saan upa punta
001047,VB.* RB.* RB.* CC.* VB.* CC.*,VBTR RBK RBQ CCB VBAF CCT,nagmumungkahi kung saan upang pumunta para,mungkahi kung saan upa punta para
001048,RB.* RB.* CC.* VB.* CC.* CC.*,RBK RBQ CCB VBAF CCT CCT,kung saan upang pumunta para sa,kung saan upa punta para sa
001049,RB.* CC.* VB.* CC.* CC.* NN.*,RBQ CCB VBAF CCT CCT NNC,saan upang pumunta para sa hapunan,saan upa punta para sa hapon
001070,VB.* CC.* RB.* JJ.* CC.* PR.*,VBTR CCB RBD_CCP JJD_CCP CCT PRI_CCP,Naghahanap upang i-isang negatibong sa isang,hanap upa isa negatibo sa isa
001071,CC.* RB.* JJ.* CC.* PR.* JJ.*,CCB RBD_CCP JJD_CCP CCT PRI_CCP JJD_CCP,upang i-isang negatibong sa isang positibong,upa isa negatibo sa isa positibo
001087,VB.* PR.* PR.* LM VB.* CC.*,VBS PRS PRO LM VBW CCT,Akala ko ito ay pagpunta sa,akala ko ito ay punta sa
001088,PR.* PR.* LM VB.* CC.* VB.*,PRS PRO LM VBW CCT VBW,ko ito ay pagpunta sa maging,ko ito ay punta sa maging
001089,PR.* LM VB.* CC.* VB.* JJ.*,PRO LM VBW CCT VBW JJD,ito ay pagpunta sa maging lipas,ito ay punta sa maging lipas
001090,LM VB.* CC.* VB.* JJ.* RB.*,LM VBW CCT VBW JJD RBI,ay pagpunta sa maging lipas na,ay punta sa maging lipas na
001091,VB.* CC.* VB.* JJ.* RB.* CC.*,VBW CCT VBW JJD RBI CCT,pagpunta sa maging lipas na sa,punta sa maging lipas na sa
001092,CC.* VB.* JJ.* RB.* CC.* NN.*,CCT VBW JJD RBI CCT NNC,sa maging lipas na sa panahon,sa maging lipas na sa ahon
001114,PR.* LM VB.* CC.* PR.* NN.*,PRP LM VBTS CCT PRSP NNC,Sila ay ginawa sa akin pakiramdam,sila ay gawa sa akin ramdam
001115,LM VB.* CC.* PR.* NN.* CC.*,LM VBTS CCT PRSP NNC CCT,ay ginawa sa akin pakiramdam bilang,ay gawa sa akin ramdam bilang
001116,VB.* CC.* PR.* NN.* CC.* CC.*,VBTS CCT PRSP NNC CCT CCR,ginawa sa akin pakiramdam bilang kung,gawa sa akin ramdam bilang kung
001117,CC.* PR.* NN.* CC.* CC.* PR.*,CCT PRSP NNC CCT CCR PRS,sa akin pakiramdam bilang kung ako,sa akin ramdam bilang kung ako
001118,PR.* NN.* CC.* CC.* PR.* LM,PRSP NNC CCT CCR PRS LM,akin pakiramdam bilang kung ako ay,akin ramdam bilang kung ako ay
001119,NN.* CC.* CC.* PR.* LM CC.*,NNC CCT CCR PRS LM CCT,pakiramdam bilang kung ako ay sa,ramdam bilang kung ako ay sa
001120,CC.* CC.* PR.* LM CC.* NN.*,CCT CCR PRS LM CCT NNC,bilang kung ako ay sa bahay.,bilang kung ako ay sa bahay
001132,PM.* DT.* NN.* CC.* PR.* LM,PMS DTC NNC CCP PRO LM,Ang lokasyon na ito ay kahanga-hangang,ang lokasyon na ito ay hanga
001151,VB.* PR.* CC.* PR.* CC.* NN.*,VBTS PRP CCB PRI CCB NNC,Nagkaroon kami ng lahat ng bagay,mayroon kami ng lahat ng bagay
001152,PR.* CC.* PR.* CC.* NN.* CC.*,PRP CCB PRI CCB NNC CCP,kami ng lahat ng bagay na,kami ng lahat ng bagay na
001153,CC.* PR.* CC.* NN.* CC.* VB.*,CCB PRI CCB NNC CCP VBS,ng lahat ng bagay na kailangan,ng lahat ng bagay na kailangan
001154,PR.* CC.* NN.* CC.* VB.* PR.*,PRI CCB NNC CCP VBS PRP,lahat ng bagay na kailangan namin,lahat ng bagay na kailangan namin
001155,CC.* NN.* CC.* VB.* PR.* CC.*,CCB NNC CCP VBS PRP CCT,ng bagay na kailangan namin sa,ng bagay na kailangan namin sa
001156,NN.* CC.* VB.* PR.* CC.* JJ.*,NNC CCP VBS PRP CCT JJD,bagay na kailangan namin sa malapit,bagay na kailangan namin sa lapit
001157,CC.* VB.* PR.* CC.* JJ.* CC.*,CCP VBS PRP CCT JJD CCP,na kailangan namin sa malapit na,na kailangan namin sa lapit na
001158,VB.* PR.* CC.* JJ.* CC.* JJ.*,VBS PRP CCT JJD CCP JJD,kailangan namin sa malapit na malapit,kailangan namin sa lapit na lapit
001200,DT.* PR.* DT.* NN.* CC.* NN.*,DTC PRQ_CCP DTCP NNC CCB NNC,Ang ilang mga pagsubok ng dugo,ang ilang mga subok ng dugo
001201,PR.* DT.* NN.* CC.* NN.* CC.*,PRQ_CCP DTCP NNC CCB NNC CCB,ilang mga pagsubok ng dugo upang,ilang mga subok ng dugo upang
001202,DT.* NN.* CC.* NN.* CC.* VB.*,DTCP NNC CCB NNC CCB VBAF,mga pagsubok ng dugo upang pumasa,mga subok ng dugo upang pasa
001203,NN.* CC.* NN.* CC.* VB.* CC.*,NNC CCB NNC CCB VBAF CCT,pagsubok ng dugo upang pumasa sa,subok ng dugo upang pasa sa
001204,CC.* NN.* CC.* VB.* CC.* DT.*,CCB NNC CCB VBAF CCT DTCP,ng dugo upang pumasa sa mga,ng dugo upang pasa sa mga
001205,NN.* CC.* VB.* CC.* DT.* NN.*,NNC CCB VBAF CCT DTCP NNC,dugo upang pumasa sa mga parasito,dugo upang pasa sa mga parasito
001206,CC.* VB.* CC.* DT.* NN.* PM.*,CCB VBAF CCT DTCP NNC PMS,upang pumasa sa mga parasito -,upang pasa sa mga parasito kuha
001207,VB.* CC.* DT.* NN.* PM.* VB.*,VBAF CCT DTCP NNC PMS VBTR,pumasa sa mga parasito - Nakukuha,pasa sa mga parasito kuha bulate
001208,CC.* DT.* NN.* PM.* VB.* NN.*,CCT DTCP NNC PMS VBTR NNC_CCP,sa mga parasito - Nakukuha bulating,sa mga parasito kuha bulate parasito
001209,DT.* NN.* PM.* VB.* NN.* NN.*,DTCP NNC PMS VBTR NNC_CCP NNC,mga parasito - Nakukuha bulating parasito,mga parasito kuha bulate parasito kung
001210,NN.* PM.* VB.* NN.* NN.* CC.*,NNC PMS VBTR NNC_CCP NNC CCR,parasito - Nakukuha bulating parasito kung,parasito kuha bulate parasito kung mula
001211,PM.* VB.* NN.* NN.* CC.* RB.*,PMS VBTR NNC_CCP NNC CCR RBL,#NAME?,kuha bulate parasito kung mula sa
001212,VB.* NN.* NN.* CC.* RB.* CC.*,VBTR NNC_CCP NNC CCR RBL CCT,Nakukuha bulating parasito kung mula sa,bulate parasito kung mula sa tao
001213,NN.* NN.* CC.* RB.* CC.* NN.*,NNC_CCP NNC CCR RBL CCT NNC,bulating parasito kung mula sa tao,parasito kung mula sa tao sa
001214,NN.* CC.* RB.* CC.* NN.* CC.*,NNC CCR RBL CCT NNC CCT,parasito kung mula sa tao sa,kung mula sa tao sa tao
001254,PR.* LM DT.* NN.* VB.* VB.*,PRO LM DTC NNC_CCP VBS VBW,Ito ay ang proyektong dapat pagsasamahan,ito ay ang proyekto dapat sama
001255,LM DT.* NN.* VB.* VB.* PR.*,LM DTC NNC_CCP VBS VBW PRP,ay ang proyektong dapat pagsasamahan nila,ay ang proyekto dapat sama nila
001256,DT.* NN.* VB.* VB.* PR.* CC.*,DTC NNC_CCP VBS VBW PRP CCB,ang proyektong dapat pagsasamahan nila ng,ang proyekto dapat sama nila ng
001257,NN.* VB.* VB.* PR.* CC.* NN.*,NNC_CCP VBS VBW PRP CCB NNC,proyektong dapat pagsasamahan nila ng kapatid,proyekto dapat sama nila ng patid
001258,VB.* VB.* PR.* CC.* NN.* PR.*,VBS VBW PRP CCB NNC PRS_CCP,dapat pagsasamahan nila ng kapatid niyang,dapat sama nila ng patid niya
001259,VB.* PR.* CC.* NN.* PR.* DT.*,VBW PRP CCB NNC PRS_CCP DTP,pagsasamahan nila ng kapatid niyang si,sama nila ng patid niya si
001260,PR.* CC.* NN.* PR.* DT.* NN.*,PRP CCB NNC PRS_CCP DTP NNP,nila ng kapatid niyang si Claudine,nila ng patid niya si Claudine
001261,CC.* NN.* PR.* DT.* NN.* NN.*,CCB NNC PRS_CCP DTP NNP NNP,ng kapatid niyang si Claudine Barretto,ng patid niya si Claudine Barretto
001282,CC.* RB.* VB.* CC.* VB.* RB.*,CCT RBF VBTS CCR VBAF RBI,pero hindi natuloy dahil lumipat na,pero hindi tuloy dahil lipat na
001283,RB.* VB.* CC.* VB.* RB.* CC.*,RBF VBTS CCR VBAF RBI CCB,hindi natuloy dahil lumipat na ng,hindi tuloy dahil lipat na ng
001284,VB.* CC.* VB.* RB.* CC.* NN.*,VBTS CCR VBAF RBI CCB NNP,natuloy dahil lumipat na ng GMA-7,tuloy dahil lipat na ng GMA
001285,CC.* VB.* RB.* CC.* NN.* DT.*,CCR VBAF RBI CCB NNP DTC,dahil lumipat na ng GMA-7 ang,dahil lipat na ng GMA ang
001286,VB.* RB.* CC.* NN.* DT.* JJ.*,VBAF RBI CCB NNP DTC JJD,lumipat na ng GMA-7 ang huli.,lipat na ng GMA ang huli
001316,VB.* PR.* VB.* PR.* CC.* RB.*,VBOF PRS_CCP VBTS_CCP PRS CCP RBF,inamin niyang nanghinayang siya na hindi,inamin niya hayan siya na hindi
001317,PR.* VB.* PR.* CC.* RB.* VB.*,PRS_CCP VBTS_CCP PRS CCP RBF VBTS,niyang nanghinayang siya na hindi natuloy,niya hayan siya na hindi tuloy
001318,VB.* PR.* CC.* RB.* VB.* DT.*,VBTS_CCP PRS CCP RBF VBTS DTC,nanghinayang siya na hindi natuloy ang,hayan siya na hindi tuloy ang
001319,PR.* CC.* RB.* VB.* DT.* NN.*,PRS CCP RBF VBTS DTC NNC,siya na hindi natuloy ang pagsasama,siya na hindi tuloy ang sama
001320,CC.* RB.* VB.* DT.* NN.* PR.*,CCP RBF VBTS DTC NNC PRP_CCP,na hindi natuloy ang pagsasama nilang,na hindi tuloy ang sama nila
001321,RB.* VB.* DT.* NN.* PR.* NN.*,RBF VBTS DTC NNC PRP_CCP NNC,hindi natuloy ang pagsasama nilang magkapatid,hindi tuloy ang sama nila patid
001322,VB.* DT.* NN.* PR.* NN.* CC.*,VBTS DTC NNC PRP_CCP NNC CCT,natuloy ang pagsasama nilang magkapatid sa,tuloy ang sama nila patid sa
001323,DT.* NN.* PR.* NN.* CC.* PR.*,DTC NNC PRP_CCP NNC CCT PRI_CCP,ang pagsasama nilang magkapatid sa isang,ang sama nila patid sa isa
001324,NN.* PR.* NN.* CC.* PR.* NN.*,NNC PRP_CCP NNC CCT PRI_CCP NNC,pagsasama nilang magkapatid sa isang trabaho.,sama nila patid sa isa trabaho
001362,CC.* CC.* CC.* PR.* LM RB.*,CCT CCT CCT PRO LM RBF,Pero sa kabila nito ay hindi,pero sa bila nito ay hindi
001363,CC.* CC.* PR.* LM RB.* RB.*,CCT CCT PRO LM RBF RBI,sa kabila nito ay hindi raw,sa bila nito ay hindi raw
001364,CC.* PR.* LM RB.* RB.* PR.*,CCT PRO LM RBF RBI PRS,kabila nito ay hindi raw siya,bila nito ay hindi raw siya
001365,PR.* LM RB.* RB.* PR.* VB.*,PRO LM RBF RBI PRS VBTS,nito ay hindi raw siya nakaramdam,nito ay hindi raw siya ramdam
001366,LM RB.* RB.* PR.* VB.* CC.*,LM RBF RBI PRS VBTS CCB,ay hindi raw siya nakaramdam ng,ay hindi raw siya ramdam ng
001367,RB.* RB.* PR.* VB.* CC.* NN.*,RBF RBI PRS VBTS CCB NNC,hindi raw siya nakaramdam ng kaba,hindi raw siya ramdam ng kaba
001368,RB.* PR.* VB.* CC.* NN.* CC.*,RBI PRS VBTS CCB NNC CCP,raw siya nakaramdam ng kaba na,raw siya ramdam ng kaba na
001369,PR.* VB.* CC.* NN.* CC.* RB.*,PRS VBTS CCB NNC CCP RBM,siya nakaramdam ng kaba na baka,siya ramdam ng kaba na baka
001370,VB.* CC.* NN.* CC.* RB.* RB.*,VBTS CCB NNC CCP RBM RBF,nakaramdam ng kaba na baka hindi,ramdam ng kaba na baka hindi
001371,CC.* NN.* CC.* RB.* RB.* CC.*,CCB NNC CCP RBM RBF CCP,ng kaba na baka hindi na,ng kaba na baka hindi na
001372,NN.* CC.* RB.* RB.* CC.* VB.*,NNC CCP RBM RBF CCP VBW,kaba na baka hindi na matuloy,kaba na baka hindi na tuloy
001373,CC.* RB.* RB.* CC.* VB.* DT.*,CCP RBM RBF CCP VBW DTC,na baka hindi na matuloy ang,na baka hindi na tuloy ang
001374,RB.* RB.* CC.* VB.* DT.* VB.*,RBM RBF CCP VBW DTC VBTS_CCP,baka hindi na matuloy ang nasabing,baka hindi na tuloy ang sabi
001375,RB.* CC.* VB.* DT.* VB.* NN.*,RBF CCP VBW DTC VBTS_CCP NNC,hindi na matuloy ang nasabing proyekto.,hindi na tuloy ang sabi royekto
001412,PM.* RB.* RB.* PR.* VB.* CC.*,PMS RBF RBI PRS VBTR CCR,Hindi naman siya nagseselos kasi alam,hindi naman siya selos kasi alam
001413,RB.* RB.* PR.* VB.* CC.* VB.*,RBF RBI PRS VBTR CCR VBS,naman siya nagseselos kasi alam naman,naman siya selos kasi alam naman
001414,RB.* PR.* VB.* CC.* VB.* RB.*,RBI PRS VBTR CCR VBS RBI,siya nagseselos kasi alam naman ni,siya selos kasi alam naman ni
001415,PR.* VB.* CC.* VB.* RB.* DT.*,PRS VBTR CCR VBS RBI DTP,nagseselos kasi alam naman ni Tony,selos kasi alam naman ni Tony
001416,VB.* CC.* VB.* RB.* DT.* NN.*,VBTR CCR VBS RBI DTP NNP,kasi alam naman ni Tony na,kasi alam naman ni Tony na
001417,CC.* VB.* RB.* DT.* NN.* CC.*,CCR VBS RBI DTP NNP CCP,alam naman ni Tony na kahit,alam naman ni Tony na kahit
001418,VB.* RB.* DT.* NN.* CC.* CC.*,VBS RBI DTP NNP CCP CCT,naman ni Tony na kahit ano,naman ni Tony na kahit ano
001419,RB.* DT.* NN.* CC.* CC.* PR.*,RBI DTP NNP CCP CCT PRQ,ni Tony na kahit ano pa,ni Tony na kahit ano pa
001420,DT.* NN.* CC.* CC.* PR.* RB.*,DTP NNP CCP CCT PRQ RBI,Tony na kahit ano pa ang,Tony na kahit ano pa ang
001421,NN.* CC.* CC.* PR.* RB.* DT.*,NNP CCP CCT PRQ RBI DTC,na kahit ano pa ang mangyari,na kahit ano pa ang yari
001440,PM.* VB.* PR.* CC.* RB.* RB.*,PMS VBTR_CCP PRS CCP RBF RBI,Nanghinayang ako na hindi na si,\r\nNanghinayang ako na hindi na si
001441,VB.* PR.* CC.* RB.* RB.* DT.*,VBTR_CCP PRS CCP RBF RBI DTP,ako na hindi na si Claud,ako na hindi na si Claud
001462,RB.* RB.* VB.* VB.* FW RB.*,RBF RBI VBS VBOF FW RBF,hindi naman ibig sabihin nun hindi,hindi naman ibig sabi nun hindi
001463,RB.* VB.* VB.* FW RB.* CC.*,RBI VBS VBOF FW RBF CCP,naman ibig sabihin nun hindi na,naman ibig sabi nun hindi na
001464,VB.* VB.* FW RB.* CC.* PR.*,VBS VBOF FW RBF CCP PRP,ibig sabihin nun hindi na kami,ibig sabi nun hindi na kami
001465,VB.* FW RB.* CC.* PR.* VB.*,VBOF FW RBF CCP PRP VBW,sabihin nun hindi na kami magkakatrabaho,sabi nun hindi na kami trabaho
001466,FW RB.* CC.* PR.* VB.* CC.*,FW RBF CCP PRP VBW CCT,nun hindi na kami magkakatrabaho sa,nun hindi na kami trabaho sa
001467,RB.* CC.* PR.* VB.* CC.* PR.*,RBF CCP PRP VBW CCT PRI_CCP,hindi na kami magkakatrabaho sa isang,hindi na kami trabaho sa isa
001468,CC.* PR.* VB.* CC.* PR.* NN.*,CCP PRP VBW CCT PRI_CCP NNC,na kami magkakatrabaho sa isang teleserye,na kami trabaho sa isa teleserye
001480,VB.* PR.* DT.* VB.* NN.* PR.*,VBTR PRS DTC VBTS NNC PRS,nirerespeto ko ang naging desisyon niya.,nirerespeto ko ang naging desisyon niya
001509,NN.* CC.* PR.* PR.* CC.* NN.*,NNPA CCP PRP PRO CCT NNC,NAKITA na natin ito sa isip,kita na natin ito sa isip
001510,CC.* PR.* PR.* CC.* NN.* CC.*,CCP PRP PRO CCT NNC CCT,na natin ito sa isip pero,na natin ito sa isip pero
001511,PR.* PR.* CC.* NN.* CC.* RB.*,PRP PRO CCT NNC CCT RBF,natin ito sa isip pero hindi,natin ito sa isip pero hindi
001512,PR.* CC.* NN.* CC.* RB.* RB.*,PRO CCT NNC CCT RBF RBI,ito sa isip pero hindi naman,ito sa isip pero hindi naman
001513,CC.* NN.* CC.* RB.* RB.* PR.*,CCT NNC CCT RBF RBI PRP,sa isip pero hindi naman tayo,sa isip pero hindi naman tayo
001514,NN.* CC.* RB.* RB.* PR.* VB.*,NNC CCT RBF RBI PRP VBTS,isip pero hindi naman tayo natuwa,isip pero hindi naman tayo tuwa
001515,CC.* RB.* RB.* PR.* VB.* CC.*,CCT RBF RBI PRP VBTS CCP,pero hindi naman tayo natuwa na,pero hindi naman tayo tuwa na
001516,RB.* RB.* PR.* VB.* CC.* VB.*,RBF RBI PRP VBTS CCP VBTS,hindi naman tayo natuwa na nagkatotoo,hindi naman tayo tuwa na totoo
001517,RB.* PR.* VB.* CC.* VB.* DT.*,RBI PRP VBTS CCP VBTS DTC,naman tayo natuwa na nagkatotoo ang,naman tayo tuwa na totoo o
001518,PR.* VB.* CC.* VB.* DT.* PR.*,PRP VBTS CCP VBTS DTC PRC_CCP,tayo natuwa na nagkatotoo ang ganitong,tayo tuwa na totoo o ang
001519,VB.* CC.* VB.* DT.* PR.* NN.*,VBTS CCP VBTS DTC PRC_CCP NNC,natuwa na nagkatotoo ang ganitong senaryo,tuwa na totoo o ang ganito
001548,VB.* PR.* VB.* CC.* DT.* NN.*,VBS PRS_CCP VBAF CCB DTCP NNC,maaari kang gumamit ng mga serbisyo,maaari kang gamit ng mga serbisyo
